Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
0.012, 0.01665, 0.0, -0.08789, -0.01758, 0.50751, -0.01539
0.032, 0.02136, 0.0, -0.11035, -0.0332, 0.50732, -0.01885
0.033, 0.02168, 0.0, -0.1123, -0.03271, 0.50726, -0.01791
0.044, 0.02325, 0.0, -0.10645, -0.03564, 0.50751, -0.01822
0.045, 0.02356, 0.0, -0.11133, -0.02979, 0.50763, -0.01728
0.056, 0.02482, 0.0, -0.10742, -0.02734, 0.50726, -0.01728
0.06, 0.02513, 0.0, -0.09766, -0.01807, 0.50751, -0.01634
0.065, 0.02545, 0.0, -0.09375, -0.021, 0.50751, -0.01539
0.068, 0.02576, 0.0, -0.08301, -0.02148, 0.50739, -0.01445
0.074, 0.02608, 0.0, -0.08105, -0.01758, 0.50726, -0.01351
0.081, 0.02639, 0.0, -0.07617, -0.01807, 0.50757, -0.01257
0.089, 0.0267, 0.0, -0.07129, -0.01318, 0.50726, -0.01162
0.095, 0.02702, 0.0, -0.06152, -0.00537, 0.50739, -0.01068
0.103, 0.02733, 0.0, -0.05957, -0.01074, 0.50745, -0.00974
0.108, 0.02765, 0.0, -0.05176, -0.00049, 0.50732, -0.0088
0.112, 0.02796, 0.0, -0.04785, 0.0, 0.50726, -0.00785
0.116, 0.02827, 0.0, -0.04395, 0.00732, 0.50745, -0.00691
0.121, 0.02859, 0.0, -0.03027, 0.0, 0.50751, -0.00597
0.127, 0.0289, 0.0, -0.0293, 0.01123, 0.50739, -0.00503
0.131, 0.02922, 0.0, -0.02441, 0.01025, 0.50751, -0.00408
0.138, 0.02953, 0.0, -0.01758, 0.01025, 0.50739, -0.00314
0.145, 0.02984, 0.0, -0.0166, 0.02148, 0.50757, -0.0022
0.151, 0.03016, 0.0, -0.00684, 0.021, 0.50739, -0.00126
0.156, 0.03047, 0.0, -0.00781, 0.02588, 0.50714, -0.00031
0.161, 0.03079, 0.0, 0.00293, 0.02295, 0.50714, 0.00063
0.165, 0.0311, 0.0, 0.00586, 0.03125, 0.50726, 0.00157
0.166, 0.03142, 0.0, 0.00977, 0.01953, 0.50732, 0.00251
0.169, 0.03173, 0.0, 0.02051, 0.0293, 0.50751, 0.00346
0.176, 0.03267, 0.0, 0.01758, 0.03809, 0.50739, 0.00377
0.183, 0.0333, 0.0, 0.0293, 0.03906, 0.50739, 0.0044
0.186, 0.03362, 0.0, 0.03125, 0.03613, 0.50751, 0.00534
0.189, 0.03393, 0.0, 0.03516, 0.04248, 0.50763, 0.00628
0.192, 0.03424, 0.0, 0.04004, 0.04395, 0.50757, 0.00723
0.195, 0.03456, 0.0, 0.04102, 0.05176, 0.50745, 0.00817
0.198, 0.03487, 0.0, 0.04785, 0.05615, 0.5072, 0.00911
0.203, 0.0355, 0.0, 0.05371, 0.05371, 0.5072, 0.00974
0.207, 0.03581, 0.0, 0.0625, 0.05078, 0.50726, 0.01068
0.213, 0.03644, 0.0, 0.06543, 0.0542, 0.50757, 0.01131
0.218, 0.03676, 0.0, 0.07617, 0.04834, 0.50751, 0.01225
0.222, 0.03707, 0.0, 0.08105, 0.04932, 0.50732, 0.01319
0.228, 0.03738, 0.0, 0.07715, 0.0625, 0.5072, 0.01414
0.231, 0.0377, 0.0, 0.09277, 0.05615, 0.50726, 0.01508
0.238, 0.03801, 0.0, 0.0957, 0.05811, 0.50757, 0.01602
0.246, 0.03833, 0.0, 0.1084, 0.05811, 0.50739, 0.01696
0.306, 0.03801, 0.0, 0.11523, 0.06348, 0.50732, 0.01854
0.429, 0.0377, 0.0, 0.12402, 0.06934, 0.50665, 0.02011
0.463, 0.03738, 0.0, 0.13379, 0.08203, 0.50702, 0.02168
0.488, 0.03707, 0.0, 0.14258, 0.08496, 0.50745, 0.02325
0.502, 0.03676, 0.0, 0.14941, 0.0874, 0.5072, 0.02482
0.513, 0.03801, 0.0, 0.15137, 0.08398, 0.50739, 0.02482
0.518, 0.03738, 0.0, 0.16504, 0.10107, 0.50763, 0.0267
0.527, 0.03864, 0.0, 0.16406, 0.09375, 0.50763, 0.0267
0.534, 0.03801, 0.0, 0.17383, 0.10547, 0.50751, 0.02859
0.541, 0.03896, 0.0, 0.18164, 0.10254, 0.50726, 0.0289
0.637, 0.03927, 0.0, 0.18555, 0.10986, 0.50732, 0.02985
0.66, 0.03958, 0.0, 0.19238, 0.11475, 0.50757, 0.03079
0.667, 0.0399, 0.0, 0.2041, 0.11475, 0.50726, 0.03173
0.671, 0.04021, 0.0, 0.20215, 0.12207, 0.50714, 0.03267
0.676, 0.04053, 0.0, 0.21387, 0.12549, 0.50732, 0.03362
0.679, 0.04084, 0.0, 0.21484, 0.13135, 0.50745, 0.03456
0.689, 0.04178, 0.0, 0.21875, 0.12598, 0.50732, 0.03487
0.753, 0.0421, 0.0, 0.23145, 0.12842, 0.50665, 0.03581
0.764, 0.04241, 0.0, 0.23145, 0.13477, 0.50708, 0.03676
0.771, 0.04273, 0.0, 0.24316, 0.13428, 0.50714, 0.0377
0.775, 0.04304, 0.0, 0.24121, 0.15039, 0.50732, 0.03864
0.783, 0.04367, 0.0, 0.24707, 0.14697, 0.50757, 0.03927
0.786, 0.04398, 0.0, 0.25488, 0.14697, 0.50763, 0.04021
0.792, 0.0443, 0.0, 0.26074, 0.14746, 0.50751, 0.04116
0.8, 0.04492, 0.0, 0.26074, 0.15332, 0.50726, 0.04178
0.803, 0.04524, 0.0, 0.27051, 0.1582, 0.5072, 0.04273
0.811, 0.04555, 0.0, 0.27539, 0.15918, 0.50726, 0.04367
0.815, 0.04587, 0.0, 0.28125, 0.16504, 0.50739, 0.04461
0.825, 0.04712, 0.0, 0.28223, 0.15967, 0.50745, 0.04461
0.882, 0.04744, 0.0, 0.28906, 0.16211, 0.5072, 0.04555
0.892, 0.04775, 0.0, 0.29688, 0.1665, 0.50763, 0.0465
0.897, 0.04807, 0.0, 0.30762, 0.1665, 0.50739, 0.04744
0.9, 0.04838, 0.0, 0.30762, 0.17969, 0.50732, 0.04838
0.91, 0.04964, 0.0, 0.30957, 0.16553, 0.50708, 0.04838
0.927, 0.04995, 0.0, 0.31934, 0.16943, 0.50665, 0.04932
0.934, 0.05027, 0.0, 0.31836, 0.18896, 0.50702, 0.05027
0.94, 0.05089, 0.0, 0.33105, 0.17432, 0.50684, 0.05089
0.945, 0.05152, 0.0, 0.33398, 0.1792, 0.50677, 0.05152
0.951, 0.05184, 0.0, 0.33691, 0.18311, 0.50659, 0.05246
0.954, 0.05215, 0.0, 0.34473, 0.18604, 0.50684, 0.05341
0.966, 0.05341, 0.0, 0.34082, 0.18994, 0.50739, 0.05341
0.975, 0.05372, 0.0, 0.34668, 0.19775, 0.50769, 0.05435
0.978, 0.05404, 0.0, 0.35449, 0.19727, 0.50751, 0.05529
0.99, 0.05561, 0.0, 0.35156, 0.19189, 0.5072, 0.05498
1.003, 0.05592, 0.0, 0.35547, 0.20508, 0.50671, 0.05592
1.008, 0.05623, 0.0, 0.36328, 0.20459, 0.50665, 0.05686
1.021, 0.05781, 0.0, 0.36133, 0.20068, 0.50708, 0.05655
1.03, 0.05812, 0.0, 0.36328, 0.20654, 0.50732, 0.05749
1.032, 0.05843, 0.0, 0.375, 0.20557, 0.50751, 0.05843
1.051, 0.0622, 0.0, 0.3584, 0.19873, 0.50732, 0.05592
1.063, 0.06252, 0.0, 0.36621, 0.19775, 0.50751, 0.05686
1.066, 0.06315, 0.0, 0.37988, 0.18994, 0.50732, 0.05749
1.272, 0.11592, 0.0, 0.0791, 0.08252, 0.5069, 0.00597
1.281, 0.13069, 0.0, -0.03027, -0.05176, 0.50659, -0.00754
1.366, 0.12629, 0.0, 0.0127, -0.01416, 0.50751, -0.00188
1.467, 0.12378, 0.0, 0.04492, 0.02441, 0.5072, 0.00189
1.475, 0.12535, 0.0, 0.04102, 0.00098, 0.50751, 0.00157
1.482, 0.12378, 0.0, 0.05469, 0.03906, 0.50751, 0.0044
1.505, 0.12598, 0.0, 0.04883, 0.01709, 0.50696, 0.00346
1.506, 0.12566, 0.0, 0.04785, 0.01562, 0.50696, 0.00503
1.512, 0.12504, 0.0, 0.06934, 0.05176, 0.50677, 0.00691
1.519, 0.12661, 0.0, 0.06934, 0.02588, 0.50665, 0.0066
1.521, 0.12629, 0.0, 0.06836, 0.03809, 0.50665, 0.00817
1.526, 0.12566, 0.0, 0.09082, 0.04883, 0.50696, 0.01005
1.534, 0.12755, 0.0, 0.08887, 0.0332, 0.5069, 0.00942
1.535, 0.12723, 0.0, 0.08691, 0.03857, 0.50684, 0.011
1.54, 0.12661, 0.0, 0.10156, 0.06592, 0.50671, 0.01288
1.55, 0.12818, 0.0, 0.10254, 0.0459, 0.5069, 0.01257
1.555, 0.12755, 0.0, 0.10938, 0.06982, 0.50708, 0.01445
1.563, 0.1288, 0.0, 0.11621, 0.05664, 0.50714, 0.01445
1.566, 0.12849, 0.0, 0.12793, 0.05469, 0.50726, 0.01602
1.576, 0.12912, 0.0, 0.12109, 0.07568, 0.50775, 0.01665
1.736, 0.12943, 0.0, 0.13379, 0.08105, 0.50708, 0.01759
1.746, 0.12975, 0.0, 0.14258, 0.08057, 0.5069, 0.01854
1.757, 0.13006, 0.0, 0.15527, 0.07617, 0.50665, 0.01948
1.768, 0.13038, 0.0, 0.1543, 0.08154, 0.50702, 0.02042
1.777, 0.13069, 0.0, 0.15918, 0.09326, 0.50757, 0.02136
1.781, 0.131, 0.0, 0.16895, 0.09912, 0.50763, 0.02231
1.787, 0.13163, 0.0, 0.16797, 0.1001, 0.50739, 0.02293
1.795, 0.13195, 0.0, 0.18164, 0.08887, 0.50714, 0.02388
1.805, 0.13258, 0.0, 0.18359, 0.09717, 0.50665, 0.0245
1.813, 0.13289, 0.0, 0.1875, 0.1001, 0.50677, 0.02545
1.818, 0.1332, 0.0, 0.19629, 0.10889, 0.50708, 0.02639
1.824, 0.13352, 0.0, 0.19922, 0.11084, 0.50732, 0.02733
1.827, 0.13383, 0.0, 0.20117, 0.11816, 0.50745, 0.02827
1.83, 0.13415, 0.0, 0.20605, 0.12158, 0.50757, 0.02922
1.842, 0.13572, 0.0, 0.20508, 0.11816, 0.50726, 0.0289
1.845, 0.1354, 0.0, 0.21582, 0.12305, 0.50726, 0.03047
1.856, 0.13666, 0.0, 0.22168, 0.12402, 0.50757, 0.03047
1.889, 0.13697, 0.0, 0.23145, 0.11865, 0.50739, 0.03142
1.901, 0.13729, 0.0, 0.22852, 0.13281, 0.5069, 0.03236
1.91, 0.1376, 0.0, 0.23438, 0.1377, 0.50659, 0.0333
1.916, 0.13792, 0.0, 0.23926, 0.1377, 0.50684, 0.03424
1.922, 0.13886, 0.0, 0.24902, 0.1333, 0.50684, 0.03456
1.925, 0.13917, 0.0, 0.24902, 0.14453, 0.50677, 0.0355
1.937, 0.14074, 0.0, 0.25098, 0.13232, 0.50684, 0.03519
1.94, 0.14043, 0.0, 0.25781, 0.13574, 0.5069, 0.03676
1.953, 0.142, 0.0, 0.25586, 0.1416, 0.50671, 0.03644
2.001, 0.14231, 0.0, 0.26172, 0.15381, 0.50684, 0.03739
2.01, 0.14263, 0.0, 0.2666, 0.15283, 0.50665, 0.03833
2.013, 0.14326, 0.0, 0.27832, 0.15039, 0.50684, 0.03896
2.024, 0.14483, 0.0, 0.27148, 0.1543, 0.50684, 0.03864
2.027, 0.14514, 0.0, 0.27734, 0.1543, 0.50684, 0.03958
2.032, 0.14546, 0.0, 0.28418, 0.16211, 0.50671, 0.04053
2.052, 0.1508, 0.0, 0.25879, 0.15039, 0.50684, 0.03644
2.092, 0.15111, 0.0, 0.26953, 0.14844, 0.50659, 0.03738
2.441, 0.20389, 0.0, -0.03906, -0.04004, 0.50793, -0.01414
2.449, 0.20546, 0.0, -0.04785, -0.05273, 0.508, -0.01445
2.456, 0.20452, 0.0, -0.03125, -0.03027, 0.50793, -0.01225
2.478, 0.20609, 0.0, -0.03613, -0.04248, 0.50781, -0.01257
2.484, 0.20483, 0.0, -0.01758, -0.03174, 0.50775, -0.01005
2.493, 0.2064, 0.0, -0.02051, -0.04248, 0.50781, -0.01037
2.494, 0.20609, 0.0, -0.0166, -0.04492, 0.50787, -0.0088
2.499, 0.20546, 0.0, -0.00293, -0.01611, 0.50787, -0.00691
2.5, 0.20577, 0.0, 0.00195, -0.02295, 0.50787, -0.00597
2.508, 0.20735, 0.0, 0.0, -0.03027, 0.50781, -0.00628
2.515, 0.20672, 0.0, 0.01562, -0.0127, 0.50769, -0.0044
2.521, 0.20766, 0.0, 0.01367, -0.01953, 0.50745, -0.00408
2.527, 0.20735, 0.0, 0.02539, -0.01465, 0.5072, -0.00251
2.531, 0.20766, 0.0, 0.02734, 0.0, 0.5072, -0.00157
2.536, 0.20829, 0.0, 0.0332, -0.01074, 0.50708, -0.00094
3.32, 0.2086, 0.0, 0.04102, -0.00488, 0.51105, 0.0
3.455, 0.20892, 0.0, 0.0459, 0.00049, 0.51117, 0.00094
4.311, 0.20923, 0.0, 0.05469, 0.00146, 0.51086, 0.00189
4.541, 0.20954, 0.0, 0.05957, 0.00488, 0.51086, 0.00283
4.64, 0.20986, 0.0, 0.06543, 0.01123, 0.51086, 0.00377
4.676, 0.21017, 0.0, 0.0752, 0.01221, 0.5108, 0.00471
4.683, 0.21049, 0.0, 0.08203, 0.01709, 0.5108, 0.00566
4.689, 0.2108, 0.0, 0.08594, 0.01123, 0.5108, 0.0066
4.698, 0.21111, 0.0, 0.08594, 0.02393, 0.51086, 0.00754
4.706, 0.21143, 0.0, 0.09277, 0.02637, 0.51086, 0.00848
4.714, 0.21174, 0.0, 0.09668, 0.03027, 0.5108, 0.00942
4.718, 0.21206, 0.0, 0.10352, 0.0332, 0.51086, 0.01037
4.726, 0.21237, 0.0, 0.10938, 0.03564, 0.51086, 0.01131
4.729, 0.21269, 0.0, 0.1123, 0.04395, 0.5108, 0.01225
4.733, 0.213, 0.0, 0.125, 0.03271, 0.51086, 0.01319
4.734, 0.21331, 0.0, 0.11621, 0.04639, 0.51086, 0.01414
4.743, 0.21457, 0.0, 0.12695, 0.05127, 0.51093, 0.01414
5.115, 0.21488, 0.0, 0.1416, 0.04395, 0.51086, 0.01508
5.128, 0.2152, 0.0, 0.14453, 0.04932, 0.5108, 0.01602
5.137, 0.21551, 0.0, 0.1543, 0.06201, 0.51086, 0.01696
5.142, 0.21583, 0.0, 0.1582, 0.06055, 0.51086, 0.01791
5.145, 0.21614, 0.0, 0.16504, 0.06055, 0.51086, 0.01885
5.152, 0.21646, 0.0, 0.16113, 0.08154, 0.51086, 0.01979
5.153, 0.21677, 0.0, 0.16895, 0.06543, 0.51086, 0.02073
5.161, 0.2174, 0.0, 0.17285, 0.07617, 0.5108, 0.02136
5.168, 0.21771, 0.0, 0.18652, 0.07422, 0.51086, 0.02231
5.171, 0.21803, 0.0, 0.19434, 0.07812, 0.5108, 0.02325
5.181, 0.21928, 0.0, 0.18848, 0.08154, 0.51074, 0.02325
5.305, 0.2196, 0.0, 0.19434, 0.08936, 0.51019, 0.02419
5.314, 0.21991, 0.0, 0.20996, 0.08887, 0.51019, 0.02513
5.319, 0.22023, 0.0, 0.21387, 0.09326, 0.51013, 0.02608
5.326, 0.22054, 0.0, 0.21387, 0.09961, 0.51013, 0.02702
5.329, 0.22085, 0.0, 0.22656, 0.0957, 0.51019, 0.02796
5.332, 0.22148, 0.0, 0.22656, 0.10107, 0.51013, 0.02859
5.341, 0.22242, 0.0, 0.22852, 0.0957, 0.51013, 0.0289
5.366, 0.22274, 0.0, 0.23438, 0.1001, 0.51013, 0.02985
5.378, 0.22337, 0.0, 0.24316, 0.09863, 0.51013, 0.03047
5.388, 0.22368, 0.0, 0.24512, 0.10889, 0.51007, 0.03142
5.396, 0.22431, 0.0, 0.24902, 0.11377, 0.51001, 0.03204
5.401, 0.22462, 0.0, 0.25488, 0.11035, 0.51001, 0.03299
5.404, 0.22494, 0.0, 0.25879, 0.1167, 0.51001, 0.03393
5.408, 0.22557, 0.0, 0.27051, 0.12109, 0.51001, 0.03456
5.418, 0.22682, 0.0, 0.26465, 0.11426, 0.50995, 0.03456
5.449, 0.22714, 0.0, 0.27539, 0.11816, 0.50989, 0.0355
5.46, 0.22808, 0.0, 0.27441, 0.11279, 0.50989, 0.03581
5.47, 0.22839, 0.0, 0.27832, 0.12891, 0.50983, 0.03676
5.473, 0.22871, 0.0, 0.28809, 0.12598, 0.50983, 0.0377
5.485, 0.23059, 0.0, 0.28125, 0.12598, 0.50989, 0.03707
5.527, 0.23091, 0.0, 0.28516, 0.1377, 0.50983, 0.03801
5.535, 0.23154, 0.0, 0.29688, 0.12598, 0.50983, 0.03864
5.548, 0.23342, 0.0, 0.28906, 0.12939, 0.50983, 0.03801
5.558, 0.23373, 0.0, 0.29785, 0.12988, 0.50983, 0.03896
5.574, 0.23562, 0.0, 0.29395, 0.12646, 0.50977, 0.03833
5.577, 0.23593, 0.0, 0.29883, 0.13135, 0.50995, 0.03927
5.828, 0.29091, 0.0, -0.02051, -0.01123, 0.51044, -0.01445
5.853, 0.29719, 0.0, -0.06348, -0.06543, 0.51031, -0.01948
5.861, 0.29248, 0.0, -0.01367, -0.01465, 0.51038, -0.01351
5.885, 0.29688, 0.0, -0.05273, -0.04443, 0.51038, -0.01665
5.916, 0.29657, 0.0, -0.03125, -0.04932, 0.51038, -0.01508
5.923, 0.29437, 0.0, -0.00879, -0.01855, 0.51038, -0.01162
5.939, 0.295, 0.0, -0.00195, -0.01953, 0.51038, -0.011
5.947, 0.29688, 0.0, -0.01367, -0.03223, 0.51044, -0.01162
5.954, 0.29562, 0.0, 0.00391, -0.0127, 0.51038, -0.00911
5.962, 0.29719, 0.0, -0.00098, -0.02979, 0.51038, -0.00942
5.968, 0.29594, 0.0, 0.01172, -0.00146, 0.51031, -0.00691
5.969, 0.29625, 0.0, 0.01367, -0.00293, 0.51038, -0.00597
5.977, 0.29814, 0.0, 0.01953, -0.02246, 0.51031, -0.0066
5.983, 0.29688, 0.0, 0.03223, 0.00586, 0.51031, -0.00408
5.992, 0.29877, 0.0, 0.0293, -0.01416, 0.51031, -0.00471
5.999, 0.29751, 0.0, 0.04297, 0.00928, 0.51031, -0.0022
6.006, 0.29908, 0.0, 0.03711, 0.00781, 0.51038, -0.00251
6.008, 0.29877, 0.0, 0.04395, 0.00781, 0.51031, -0.00094
6.012, 0.29845, 0.0, 0.05957, 0.02148, 0.51038, 0.00063
6.021, 0.30002, 0.0, 0.05859, 0.00635, 0.51031, 0.00031
6.027, 0.29939, 0.0, 0.07031, 0.02148, 0.51038, 0.0022
6.029, 0.29971, 0.0, 0.08008, 0.02441, 0.51038, 0.00314
6.037, 0.30096, 0.0, 0.0752, 0.01514, 0.51038, 0.00314
6.041, 0.30034, 0.0, 0.08594, 0.02637, 0.51031, 0.00503
6.051, 0.30159, 0.0, 0.08496, 0.03271, 0.51038, 0.00503
6.057, 0.30128, 0.0, 0.10352, 0.02246, 0.51044, 0.0066
6.067, 0.30222, 0.0, 0.09668, 0.0332, 0.51038, 0.00691
6.671, 0.30254, 0.0, 0.11035, 0.04053, 0.51007, 0.00785
6.734, 0.30285, 0.0, 0.11426, 0.04639, 0.51007, 0.0088
6.756, 0.30316, 0.0, 0.12695, 0.04004, 0.51013, 0.00974
6.763, 0.30348, 0.0, 0.12695, 0.05029, 0.51007, 0.01068
6.768, 0.30379, 0.0, 0.12988, 0.05859, 0.51007, 0.01162
6.77, 0.30411, 0.0, 0.14062, 0.0542, 0.51007, 0.01257
6.773, 0.30442, 0.0, 0.14844, 0.06104, 0.51007, 0.01351
6.781, 0.30536, 0.0, 0.14551, 0.05957, 0.51007, 0.01382
6.784, 0.30568, 0.0, 0.15039, 0.06592, 0.51013, 0.01477
6.794, 0.30599, 0.0, 0.15723, 0.06689, 0.51007, 0.01571
6.801, 0.30631, 0.0, 0.16016, 0.07373, 0.51007, 0.01665
6.806, 0.30662, 0.0, 0.16992, 0.0791, 0.51007, 0.01759
6.812, 0.30693, 0.0, 0.17578, 0.08057, 0.51007, 0.01854
6.819, 0.30819, 0.0, 0.18164, 0.0752, 0.51007, 0.01854
6.845, 0.3085, 0.0, 0.18359, 0.07812, 0.51007, 0.01948
6.855, 0.30882, 0.0, 0.18555, 0.08691, 0.51007, 0.02042
6.86, 0.30913, 0.0, 0.19141, 0.08984, 0.51001, 0.02136
6.863, 0.30945, 0.0, 0.20312, 0.08936, 0.51001, 0.02231
6.866, 0.30976, 0.0, 0.20703, 0.09766, 0.51007, 0.02325
6.877, 0.31133, 0.0, 0.2041, 0.09717, 0.51001, 0.02293
6.991, 0.31165, 0.0, 0.20801, 0.10352, 0.50989, 0.02388
7.002, 0.31196, 0.0, 0.2168, 0.10498, 0.50989, 0.02482
7.008, 0.31227, 0.0, 0.22363, 0.11182, 0.50995, 0.02576
7.013, 0.31259, 0.0, 0.22656, 0.11035, 0.50989, 0.0267
7.022, 0.31384, 0.0, 0.22754, 0.10791, 0.50989, 0.0267
7.037, 0.31416, 0.0, 0.23145, 0.11768, 0.50989, 0.02765
7.045, 0.31447, 0.0, 0.24414, 0.11621, 0.50995, 0.02859
7.055, 0.31604, 0.0, 0.23828, 0.12305, 0.50995, 0.02827
7.073, 0.31636, 0.0, 0.24902, 0.1167, 0.50995, 0.02922
7.08, 0.31667, 0.0, 0.25781, 0.12061, 0.50995, 0.03016
7.093, 0.31856, 0.0, 0.24707, 0.12598, 0.50995, 0.02953
7.15, 0.31887, 0.0, 0.26074, 0.12549, 0.50989, 0.03047
7.16, 0.31919, 0.0, 0.26172, 0.12988, 0.50989, 0.03142
7.164, 0.31981, 0.0, 0.26562, 0.12891, 0.50989, 0.03204
7.18, 0.32201, 0.0, 0.26074, 0.13672, 0.50989, 0.0311
7.192, 0.32233, 0.0, 0.26855, 0.12695, 0.50995, 0.03204
7.197, 0.32296, 0.0, 0.27246, 0.14307, 0.50995, 0.03267
7.438, 0.38139, 0.0, -0.0791, -0.06592, 0.51007, -0.0245
7.446, 0.37573, 0.0, -0.02832, 0.00635, 0.51007, -0.01759
7.556, 0.37793, 0.0, -0.03809, -0.0127, 0.51007, -0.01854
7.571, 0.37825, 0.0, -0.03711, -0.00098, 0.51007, -0.01759
7.579, 0.38013, 0.0, -0.03613, -0.03906, 0.51007, -0.01822
7.608, 0.38045, 0.0, -0.02637, -0.0376, 0.51007, -0.01728
7.63, 0.37919, 0.0, -0.01953, 0.00195, 0.51007, -0.01477
7.637, 0.38076, 0.0, -0.02832, -0.00586, 0.51001, -0.01508
7.638, 0.38045, 0.0, -0.02539, -0.01416, 0.51001, -0.01351
7.659, 0.37982, 0.0, -0.00098, 0.01074, 0.50995, -0.01162
7.666, 0.38139, 0.0, -0.00391, -0.00293, 0.50995, -0.01194
7.668, 0.38108, 0.0, 0.0, -0.00195, 0.50995, -0.01037
7.673, 0.38045, 0.0, 0.01172, 0.01611, 0.50995, -0.00848
7.674, 0.38076, 0.0, 0.01465, 0.01611, 0.50989, -0.00754
7.682, 0.38202, 0.0, 0.02246, 0.01123, 0.51001, -0.00754
7.684, 0.3817, 0.0, 0.03223, 0.0083, 0.50995, -0.00597
7.69, 0.38202, 0.0, 0.04297, 0.02197, 0.50995, -0.00503
7.696, 0.38265, 0.0, 0.03516, 0.03027, 0.50989, -0.0044
7.706, 0.38296, 0.0, 0.04492, 0.03223, 0.50989, -0.00346
8.57, 0.38327, 0.0, 0.05273, 0.02344, 0.50958, -0.00251
9.236, 0.38359, 0.0, 0.05566, 0.02832, 0.50934, -0.00157
9.249, 0.3839, 0.0, 0.06934, 0.03223, 0.50928, -0.00063
9.26, 0.38422, 0.0, 0.06738, 0.04639, 0.50934, 0.00031
9.267, 0.38453, 0.0, 0.06934, 0.04395, 0.50934, 0.00126
9.272, 0.38484, 0.0, 0.08008, 0.04346, 0.50934, 0.0022
9.278, 0.38516, 0.0, 0.08105, 0.04492, 0.50934, 0.00314
9.281, 0.38547, 0.0, 0.08691, 0.05322, 0.50928, 0.00408
9.285, 0.38579, 0.0, 0.09375, 0.05713, 0.50928, 0.00503
9.292, 0.38642, 0.0, 0.09375, 0.06348, 0.50934, 0.00566
9.295, 0.38673, 0.0, 0.09766, 0.06836, 0.50928, 0.0066
9.342, 0.38704, 0.0, 0.10547, 0.06738, 0.50928, 0.00754
9.36, 0.38736, 0.0, 0.10938, 0.07178, 0.50928, 0.00848
9.366, 0.38767, 0.0, 0.11914, 0.07129, 0.50928, 0.00942
9.369, 0.38799, 0.0, 0.125, 0.07324, 0.50922, 0.01037
9.376, 0.38861, 0.0, 0.12891, 0.07129, 0.50928, 0.011
9.379, 0.38893, 0.0, 0.13379, 0.07324, 0.50928, 0.01194
9.387, 0.38924, 0.0, 0.14062, 0.07373, 0.50928, 0.01288
9.39, 0.38956, 0.0, 0.14746, 0.08252, 0.50928, 0.01382
9.398, 0.3905, 0.0, 0.14551, 0.08545, 0.50928, 0.01414
9.483, 0.39081, 0.0, 0.16016, 0.08301, 0.50922, 0.01508
9.498, 0.39113, 0.0, 0.16113, 0.08838, 0.50916, 0.01602
9.591, 0.39144, 0.0, 0.16992, 0.08594, 0.50909, 0.01696
9.602, 0.39176, 0.0, 0.17676, 0.08643, 0.50916, 0.01791
9.612, 0.39207, 0.0, 0.17871, 0.10059, 0.50909, 0.01885
9.619, 0.39238, 0.0, 0.19238, 0.09473, 0.50909, 0.01979
9.624, 0.3927, 0.0, 0.19336, 0.10449, 0.50909, 0.02073
9.625, 0.39301, 0.0, 0.19629, 0.09961, 0.50909, 0.02168
9.636, 0.39427, 0.0, 0.20215, 0.0957, 0.50909, 0.02168
9.65, 0.39458, 0.0, 0.20215, 0.10742, 0.50909, 0.02262
9.694, 0.3949, 0.0, 0.21094, 0.11523, 0.50903, 0.02356
9.701, 0.39521, 0.0, 0.21777, 0.11768, 0.50903, 0.0245
9.707, 0.39553, 0.0, 0.22656, 0.1123, 0.50909, 0.02545
9.712, 0.39584, 0.0, 0.22656, 0.11865, 0.50903, 0.02639
9.715, 0.39615, 0.0, 0.24121, 0.11572, 0.50909, 0.02733
9.725, 0.3971, 0.0, 0.23535, 0.11768, 0.50903, 0.02765
9.731, 0.39741, 0.0, 0.23828, 0.12744, 0.50903, 0.02859
9.741, 0.39804, 0.0, 0.24707, 0.13135, 0.50903, 0.02922
9.748, 0.39835, 0.0, 0.24902, 0.13477, 0.50903, 0.03016
9.75, 0.39867, 0.0, 0.25977, 0.13477, 0.50903, 0.0311
9.753, 0.39898, 0.0, 0.26367, 0.13672, 0.50897, 0.03204
9.764, 0.40087, 0.0, 0.25781, 0.13721, 0.50897, 0.03142
9.769, 0.40055, 0.0, 0.26855, 0.13525, 0.50897, 0.03299
9.772, 0.40087, 0.0, 0.27344, 0.14941, 0.50891, 0.03393
9.782, 0.40275, 0.0, 0.27051, 0.13721, 0.50891, 0.0333
9.848, 0.40307, 0.0, 0.28418, 0.14502, 0.50879, 0.03424
9.855, 0.40369, 0.0, 0.28418, 0.1582, 0.50879, 0.03487
9.862, 0.40464, 0.0, 0.29492, 0.14062, 0.50879, 0.03519
9.87, 0.40495, 0.0, 0.29395, 0.15332, 0.50879, 0.03613
9.877, 0.40527, 0.0, 0.30469, 0.14844, 0.50879, 0.03707
9.88, 0.40558, 0.0, 0.30664, 0.15967, 0.50879, 0.03801
9.892, 0.40778, 0.0, 0.29785, 0.15625, 0.50867, 0.03707
9.899, 0.40809, 0.0, 0.30273, 0.16064, 0.50848, 0.03801
9.903, 0.40841, 0.0, 0.30566, 0.17676, 0.50842, 0.03896
9.92, 0.41155, 0.0, 0.29883, 0.15576, 0.50836, 0.03707
9.923, 0.41186, 0.0, 0.30469, 0.15869, 0.50836, 0.03801
