Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
0.009, 0.01822, 0.0, -0.10254, -0.03027, 0.51483, -0.01696
0.01, 0.01791, 0.0, -0.09863, -0.03174, 0.51477, -0.01791
0.027, 0.02042, 0.0, -0.12988, -0.04639, 0.51483, -0.02168
0.028, 0.02073, 0.0, -0.12793, -0.04688, 0.51483, -0.02325
0.035, 0.02105, 0.0, -0.15039, -0.04688, 0.51477, -0.02482
0.049, 0.02262, 0.0, -0.16602, -0.06982, 0.51471, -0.02765
0.05, 0.02293, 0.0, -0.16797, -0.06299, 0.51477, -0.02922
0.068, 0.02325, 0.0, -0.18457, -0.08545, 0.51477, -0.03079
0.071, 0.02356, 0.0, -0.19434, -0.09277, 0.51471, -0.03236
0.079, 0.02388, 0.0, -0.19922, -0.09668, 0.51465, -0.03393
0.082, 0.02419, 0.0, -0.21387, -0.09229, 0.51459, -0.0355
0.086, 0.0245, 0.0, -0.22168, -0.09912, 0.51465, -0.03707
0.098, 0.02482, 0.0, -0.23438, -0.11133, 0.51465, -0.03864
0.099, 0.02513, 0.0, -0.23242, -0.10938, 0.51465, -0.04021
0.12, 0.02545, 0.0, -0.25586, -0.11426, 0.51465, -0.04178
0.131, 0.02576, 0.0, -0.26074, -0.12646, 0.51465, -0.04335
0.14, 0.02608, 0.0, -0.27441, -0.12402, 0.51471, -0.04492
0.149, 0.02639, 0.0, -0.2832, -0.12988, 0.51459, -0.0465
0.161, 0.0267, 0.0, -0.29297, -0.1416, 0.51465, -0.04807
0.18, 0.02702, 0.0, -0.30566, -0.15088, 0.51465, -0.04964
0.186, 0.02733, 0.0, -0.31738, -0.14502, 0.51465, -0.05121
0.204, 0.02765, 0.0, -0.3252, -0.16162, 0.51459, -0.05278
0.23, 0.02733, 0.0, -0.33691, -0.16016, 0.51465, -0.05372
0.234, 0.02702, 0.0, -0.33203, -0.17334, 0.51459, -0.05466
0.237, 0.0267, 0.0, -0.34277, -0.17676, 0.51465, -0.05561
0.244, 0.02608, 0.0, -0.34473, -0.17822, 0.51459, -0.05623
0.245, 0.02576, 0.0, -0.34961, -0.16211, 0.51465, -0.05718
0.248, 0.02545, 0.0, -0.35742, -0.18213, 0.51465, -0.05812
0.258, 0.02388, 0.0, -0.35938, -0.17725, 0.51465, -0.05781
0.435, -0.05529, 0.0, 0.12305, 0.10986, 0.51459, 0.02011
0.529, -0.04524, 0.0, 0.03516, 0.01904, 0.51447, 0.0088
0.537, -0.04995, 0.0, 0.07227, 0.05908, 0.51453, 0.01225
0.622, -0.04681, 0.0, 0.03516, 0.03369, 0.51447, 0.00785
0.63, -0.04901, 0.0, 0.04297, 0.05176, 0.5144, 0.0088
0.636, -0.04744, 0.0, 0.02344, 0.02979, 0.5144, 0.00597
0.637, -0.04775, 0.0, 0.02148, 0.03076, 0.5144, 0.00503
0.652, -0.04807, 0.0, 0.01074, 0.021, 0.5144, 0.00408
0.653, -0.04838, 0.0, 0.01172, 0.01807, 0.5144, 0.00314
0.66, -0.05027, 0.0, 0.00781, 0.04346, 0.5144, 0.00377
0.661, -0.04995, 0.0, 0.01074, 0.03955, 0.5144, 0.0022
0.666, -0.04901, 0.0, -0.01562, 0.02246, 0.51447, -0.0
0.674, -0.05089, 0.0, -0.00586, 0.02441, 0.51447, 0.00063
0.68, -0.04995, 0.0, -0.01465, 0.00586, 0.51453, -0.00157
0.689, -0.05121, 0.0, -0.01953, 0.01367, 0.51447, -0.00157
0.695, -0.05058, 0.0, -0.03516, 0.00879, 0.51453, -0.00346
0.703, -0.05184, 0.0, -0.02832, 0.01221, 0.51447, -0.00346
0.704, -0.05152, 0.0, -0.03223, 0.01758, 0.51453, -0.00503
0.708, -0.05121, 0.0, -0.04883, -0.00732, 0.51453, -0.0066
0.717, -0.05278, 0.0, -0.04395, 0.00391, 0.51447, -0.00628
0.718, -0.05246, 0.0, -0.04785, 0.00586, 0.51453, -0.00785
0.722, -0.05215, 0.0, -0.06738, -0.01123, 0.51453, -0.00943
0.724, -0.05246, 0.0, -0.0752, -0.01709, 0.51447, -0.01037
0.732, -0.05404, 0.0, -0.07422, -0.00586, 0.51447, -0.01005
0.733, -0.05372, 0.0, -0.07129, -0.00586, 0.51459, -0.01162
0.737, -0.05341, 0.0, -0.08887, -0.03125, 0.51453, -0.01319
0.746, -0.05498, 0.0, -0.08789, -0.01025, 0.51453, -0.01288
0.752, -0.05435, 0.0, -0.10156, -0.02881, 0.51447, -0.01477
0.759, -0.05529, 0.0, -0.10254, -0.02588, 0.51453, -0.01508
0.838, -0.05561, 0.0, -0.10547, -0.03809, 0.51459, -0.01602
0.977, -0.05592, 0.0, -0.12012, -0.03662, 0.51453, -0.01696
0.991, -0.05623, 0.0, -0.12109, -0.04736, 0.51453, -0.01791
1.024, -0.05655, 0.0, -0.13086, -0.05078, 0.51465, -0.01885
1.035, -0.05686, 0.0, -0.13379, -0.04932, 0.51459, -0.01979
1.044, -0.05718, 0.0, -0.1416, -0.05518, 0.51459, -0.02073
1.05, -0.05749, 0.0, -0.15039, -0.06055, 0.51453, -0.02168
1.056, -0.05781, 0.0, -0.1543, -0.06592, 0.51453, -0.02262
1.061, -0.05812, 0.0, -0.15625, -0.07373, 0.51459, -0.02356
1.065, -0.05843, 0.0, -0.16602, -0.07275, 0.51459, -0.0245
1.071, -0.05906, 0.0, -0.16992, -0.06934, 0.51459, -0.02513
1.094, -0.05938, 0.0, -0.17773, -0.07227, 0.51459, -0.02608
1.105, -0.05969, 0.0, -0.18457, -0.07129, 0.51453, -0.02702
1.109, -0.06, 0.0, -0.19043, -0.08203, 0.51447, -0.02796
1.112, -0.06032, 0.0, -0.19531, -0.08252, 0.51447, -0.0289
1.119, -0.06095, 0.0, -0.19824, -0.08447, 0.51434, -0.02953
1.122, -0.06126, 0.0, -0.20215, -0.09766, 0.5144, -0.03047
1.129, -0.06157, 0.0, -0.21094, -0.09961, 0.51434, -0.03142
1.135, -0.0622, 0.0, -0.21289, -0.10352, 0.51422, -0.03204
1.141, -0.06252, 0.0, -0.21973, -0.10059, 0.51422, -0.03299
1.146, -0.06283, 0.0, -0.21973, -0.11475, 0.51422, -0.03393
1.149, -0.06315, 0.0, -0.22461, -0.11963, 0.51422, -0.03487
1.158, -0.06409, 0.0, -0.2334, -0.11279, 0.5141, -0.03519
1.168, -0.0644, 0.0, -0.24512, -0.11035, 0.5141, -0.03613
1.176, -0.06472, 0.0, -0.24219, -0.12061, 0.51404, -0.03707
1.181, -0.06503, 0.0, -0.24609, -0.12451, 0.51404, -0.03801
1.185, -0.06534, 0.0, -0.25684, -0.12646, 0.51404, -0.03896
1.194, -0.06629, 0.0, -0.25488, -0.12451, 0.51398, -0.03927
1.202, -0.0666, 0.0, -0.2666, -0.13379, 0.51398, -0.04021
1.211, -0.06692, 0.0, -0.27246, -0.1377, 0.51398, -0.04115
1.216, -0.06723, 0.0, -0.27637, -0.1416, 0.51398, -0.0421
1.225, -0.06817, 0.0, -0.27832, -0.13623, 0.51404, -0.04241
1.248, -0.06849, 0.0, -0.28027, -0.14795, 0.51398, -0.04335
1.257, -0.0688, 0.0, -0.28125, -0.15088, 0.51398, -0.0443
1.258, -0.06911, 0.0, -0.2959, -0.14014, 0.51392, -0.04524
1.269, -0.07006, 0.0, -0.29785, -0.15039, 0.51398, -0.04555
1.283, -0.07037, 0.0, -0.30273, -0.15527, 0.51398, -0.0465
1.293, -0.07069, 0.0, -0.30664, -0.15869, 0.51404, -0.04744
1.297, -0.071, 0.0, -0.31445, -0.1626, 0.51404, -0.04838
1.309, -0.07226, 0.0, -0.31543, -0.15918, 0.51404, -0.04838
1.319, -0.07257, 0.0, -0.32324, -0.16406, 0.51404, -0.04932
1.325, -0.07288, 0.0, -0.3291, -0.15869, 0.51404, -0.05027
1.333, -0.0732, 0.0, -0.33105, -0.17334, 0.51404, -0.05121
1.344, -0.07446, 0.0, -0.33594, -0.16357, 0.51398, -0.05121
1.354, -0.07477, 0.0, -0.33984, -0.1792, 0.51398, -0.05215
1.36, -0.0754, 0.0, -0.34473, -0.17725, 0.51398, -0.05278
1.369, -0.07634, 0.0, -0.33887, -0.18701, 0.51398, -0.05309
1.372, -0.07665, 0.0, -0.36035, -0.16553, 0.51404, -0.05404
1.385, -0.07791, 0.0, -0.35254, -0.18018, 0.51404, -0.05404
1.393, -0.07823, 0.0, -0.36523, -0.18164, 0.51404, -0.05498
1.407, -0.08011, 0.0, -0.36035, -0.1792, 0.5141, -0.05435
1.411, -0.08042, 0.0, -0.35938, -0.19385, 0.5141, -0.05529
1.43, -0.08419, 0.0, -0.34961, -0.18164, 0.5141, -0.05278
1.434, -0.08451, 0.0, -0.35645, -0.18848, 0.5141, -0.05372
1.575, -0.12975, 0.0, -0.10547, -0.10449, 0.51416, -0.00974
1.689, -0.14326, 0.0, -0.01367, 0.02148, 0.51416, 0.00251
1.768, -0.142, 0.0, -0.03516, 0.00488, 0.51416, -0.0
1.783, -0.14231, 0.0, -0.03711, -0.00537, 0.51422, -0.00094
1.79, -0.14043, 0.0, -0.06445, -0.03809, 0.51416, -0.00408
1.806, -0.14074, 0.0, -0.06836, -0.04297, 0.51422, -0.00503
1.814, -0.14294, 0.0, -0.06055, -0.01074, 0.51416, -0.00408
1.821, -0.14106, 0.0, -0.08008, -0.0459, 0.51422, -0.00723
1.829, -0.14357, 0.0, -0.06543, -0.03125, 0.51422, -0.00597
1.83, -0.14326, 0.0, -0.07129, -0.02441, 0.51422, -0.00754
1.836, -0.142, 0.0, -0.09277, -0.06396, 0.51422, -0.01005
1.844, -0.1442, 0.0, -0.08887, -0.03613, 0.51422, -0.00911
1.845, -0.14388, 0.0, -0.09082, -0.03369, 0.51422, -0.01068
1.85, -0.14294, 0.0, -0.1123, -0.06445, 0.51422, -0.01288
1.851, -0.14326, 0.0, -0.1084, -0.06934, 0.51422, -0.01382
1.859, -0.14546, 0.0, -0.11035, -0.04834, 0.51422, -0.01288
1.86, -0.14514, 0.0, -0.11816, -0.04199, 0.51422, -0.01445
1.865, -0.1442, 0.0, -0.13574, -0.08105, 0.51422, -0.01665
1.866, -0.14451, 0.0, -0.13379, -0.0835, 0.51422, -0.01759
1.882, -0.14546, 0.0, -0.14355, -0.08643, 0.51428, -0.01791
1.889, -0.14703, 0.0, -0.13184, -0.08301, 0.51428, -0.01759
1.896, -0.14608, 0.0, -0.15039, -0.08838, 0.51434, -0.01979
1.904, -0.14734, 0.0, -0.15234, -0.08301, 0.51428, -0.01979
1.906, -0.14703, 0.0, -0.16309, -0.08057, 0.5144, -0.02136
1.917, -0.14765, 0.0, -0.16406, -0.08887, 0.51434, -0.02199
1.932, -0.14797, 0.0, -0.17578, -0.0835, 0.5144, -0.02293
1.984, -0.14828, 0.0, -0.18359, -0.09424, 0.51434, -0.02388
2.004, -0.1486, 0.0, -0.18555, -0.10693, 0.5144, -0.02482
2.021, -0.14891, 0.0, -0.19629, -0.10645, 0.5144, -0.02576
2.032, -0.14923, 0.0, -0.20801, -0.09717, 0.51428, -0.0267
2.057, -0.14954, 0.0, -0.20801, -0.1001, 0.5141, -0.02765
2.065, -0.14985, 0.0, -0.21289, -0.11475, 0.51404, -0.02859
2.071, -0.15048, 0.0, -0.21191, -0.12109, 0.51404, -0.02922
2.077, -0.1508, 0.0, -0.22363, -0.11475, 0.51398, -0.03016
2.084, -0.15111, 0.0, -0.22754, -0.12646, 0.51398, -0.0311
2.09, -0.15174, 0.0, -0.23633, -0.11768, 0.51398, -0.03173
2.094, -0.15205, 0.0, -0.23535, -0.13232, 0.51385, -0.03267
2.098, -0.15237, 0.0, -0.23828, -0.13867, 0.51392, -0.03362
2.101, -0.15268, 0.0, -0.24707, -0.13867, 0.51385, -0.03456
2.11, -0.15362, 0.0, -0.24902, -0.13574, 0.51385, -0.03487
2.12, -0.15394, 0.0, -0.25977, -0.13184, 0.51373, -0.03581
2.124, -0.15425, 0.0, -0.26367, -0.1377, 0.51373, -0.03676
2.13, -0.15488, 0.0, -0.27051, -0.13379, 0.51367, -0.03739
2.133, -0.15519, 0.0, -0.27246, -0.14307, 0.51361, -0.03833
2.136, -0.15551, 0.0, -0.27734, -0.14844, 0.51367, -0.03927
2.145, -0.15645, 0.0, -0.28223, -0.13965, 0.51367, -0.03958
2.148, -0.15677, 0.0, -0.27832, -0.15625, 0.51361, -0.04053
2.154, -0.15708, 0.0, -0.2959, -0.1499, 0.51361, -0.04147
2.157, -0.15739, 0.0, -0.30176, -0.15039, 0.51361, -0.04241
2.169, -0.15896, 0.0, -0.2998, -0.14307, 0.51361, -0.0421
2.216, -0.15928, 0.0, -0.30078, -0.15137, 0.51361, -0.04304
2.224, -0.15959, 0.0, -0.31348, -0.15479, 0.51361, -0.04398
2.227, -0.15991, 0.0, -0.30957, -0.16602, 0.51355, -0.04492
2.229, -0.16022, 0.0, -0.32422, -0.16406, 0.51355, -0.04587
2.242, -0.16273, 0.0, -0.30762, -0.16602, 0.51361, -0.04461
2.284, -0.16305, 0.0, -0.32227, -0.17188, 0.51355, -0.04555
2.314, -0.16336, 0.0, -0.3252, -0.17041, 0.51355, -0.0465
2.324, -0.16368, 0.0, -0.3291, -0.17676, 0.51355, -0.04744
2.327, -0.16431, 0.0, -0.34082, -0.17285, 0.51355, -0.04807
2.342, -0.16776, 0.0, -0.32812, -0.16162, 0.51355, -0.04587
2.349, -0.16808, 0.0, -0.33398, -0.16553, 0.51355, -0.04681
2.354, -0.16839, 0.0, -0.34668, -0.16455, 0.51355, -0.04775
2.501, -0.21677, 0.0, -0.0752, -0.10693, 0.51385, -0.00063
2.574, -0.224, 0.0, -0.03516, -0.04932, 0.51385, 0.00534
2.6, -0.23373, 0.0, 0.04199, 0.02148, 0.51385, 0.01382
2.696, -0.23122, 0.0, 0.01758, -0.01367, 0.51385, 0.01005
2.718, -0.22902, 0.0, -0.0127, -0.02881, 0.51392, 0.0066
2.726, -0.23154, 0.0, -0.00586, -0.00635, 0.51385, 0.00785
2.748, -0.22996, 0.0, -0.02344, -0.02979, 0.51385, 0.00503
2.756, -0.23154, 0.0, -0.01367, -0.02393, 0.51385, 0.00534
2.762, -0.23028, 0.0, -0.03125, -0.04541, 0.51392, 0.00283
2.763, -0.23059, 0.0, -0.0332, -0.03662, 0.51392, 0.00188
2.771, -0.23248, 0.0, -0.03223, -0.02881, 0.51392, 0.00251
2.777, -0.23122, 0.0, -0.05664, -0.03613, 0.51398, -0.0
2.779, -0.23154, 0.0, -0.06055, -0.03906, 0.51385, -0.00094
2.786, -0.23311, 0.0, -0.05371, -0.03418, 0.51392, -0.00063
2.788, -0.23279, 0.0, -0.05664, -0.04785, 0.51392, -0.0022
2.793, -0.23216, 0.0, -0.07129, -0.06006, 0.51392, -0.00408
2.802, -0.23373, 0.0, -0.06152, -0.0498, 0.51392, -0.00377
2.807, -0.23311, 0.0, -0.07812, -0.07031, 0.51392, -0.00566
2.809, -0.23342, 0.0, -0.08789, -0.06787, 0.51385, -0.0066
2.816, -0.23499, 0.0, -0.0791, -0.0625, 0.51392, -0.00628
2.823, -0.23405, 0.0, -0.09766, -0.06982, 0.51392, -0.00848
2.824, -0.23436, 0.0, -0.10254, -0.06543, 0.51385, -0.00942
2.833, -0.23593, 0.0, -0.09961, -0.06152, 0.51385, -0.00911
2.834, -0.23562, 0.0, -0.10254, -0.06641, 0.51392, -0.01068
2.838, -0.23531, 0.0, -0.12695, -0.07129, 0.51385, -0.01225
2.847, -0.23688, 0.0, -0.11035, -0.08105, 0.51385, -0.01194
2.849, -0.23656, 0.0, -0.12793, -0.07373, 0.51385, -0.01351
2.855, -0.23688, 0.0, -0.13672, -0.09131, 0.51385, -0.01445
2.862, -0.23782, 0.0, -0.12891, -0.09521, 0.51385, -0.01477
3.059, -0.23813, 0.0, -0.14844, -0.0874, 0.51379, -0.01571
3.16, -0.23845, 0.0, -0.1543, -0.0918, 0.51379, -0.01665
3.168, -0.23876, 0.0, -0.15527, -0.10498, 0.51373, -0.01759
3.177, -0.23907, 0.0, -0.15723, -0.10303, 0.51373, -0.01854
3.186, -0.23939, 0.0, -0.1748, -0.09131, 0.51373, -0.01948
3.191, -0.2397, 0.0, -0.17969, -0.10303, 0.51379, -0.02042
3.197, -0.24002, 0.0, -0.18262, -0.10547, 0.51373, -0.02136
3.2, -0.24033, 0.0, -0.18848, -0.1084, 0.51367, -0.02231
3.204, -0.24065, 0.0, -0.19531, -0.12061, 0.51373, -0.02325
3.214, -0.2419, 0.0, -0.19629, -0.11035, 0.51373, -0.02325
3.253, -0.24222, 0.0, -0.2041, -0.12061, 0.51361, -0.02419
3.263, -0.24253, 0.0, -0.21094, -0.11572, 0.51367, -0.02513
3.271, -0.24284, 0.0, -0.21094, -0.13281, 0.51367, -0.02608
3.278, -0.24316, 0.0, -0.21973, -0.12793, 0.51367, -0.02702
3.281, -0.24347, 0.0, -0.22852, -0.12842, 0.51367, -0.02796
3.282, -0.24379, 0.0, -0.22852, -0.12598, 0.51367, -0.0289
3.293, -0.24536, 0.0, -0.23047, -0.12988, 0.51361, -0.02859
3.306, -0.24567, 0.0, -0.2334, -0.13867, 0.51367, -0.02953
3.315, -0.24599, 0.0, -0.24707, -0.13574, 0.51361, -0.03047
3.324, -0.2463, 0.0, -0.24219, -0.14307, 0.51361, -0.03142
3.329, -0.24661, 0.0, -0.25391, -0.15186, 0.51361, -0.03236
3.332, -0.24693, 0.0, -0.25977, -0.146, 0.51361, -0.0333
3.342, -0.2485, 0.0, -0.25488, -0.15186, 0.51367, -0.03299
3.343, -0.24881, 0.0, -0.25195, -0.1543, 0.51361, -0.03393
3.35, -0.24913, 0.0, -0.27148, -0.15625, 0.51361, -0.03487
3.361, -0.25101, 0.0, -0.26758, -0.15088, 0.51367, -0.03424
3.37, -0.25133, 0.0, -0.26758, -0.15869, 0.51367, -0.03519
3.375, -0.25164, 0.0, -0.2832, -0.16211, 0.51367, -0.03613
3.391, -0.25415, 0.0, -0.27051, -0.15283, 0.51367, -0.03487
3.4, -0.25447, 0.0, -0.27734, -0.15771, 0.51361, -0.03581
3.549, -0.33269, 0.0, 0.22266, 0.16943, 0.51361, 0.04115
3.701, -0.31102, 0.0, 0.04297, -0.03467, 0.51379, 0.01822
3.773, -0.31793, 0.0, 0.09375, 0.03467, 0.51373, 0.02388
3.819, -0.3173, 0.0, 0.08203, 0.02051, 0.51379, 0.02199
3.87, -0.31542, 0.0, 0.05762, -0.00391, 0.51367, 0.01885
3.878, -0.31699, 0.0, 0.06152, 0.01318, 0.51367, 0.01916
3.884, -0.31573, 0.0, 0.04395, -0.00977, 0.51373, 0.01665
3.892, -0.31793, 0.0, 0.0498, 0.01074, 0.51367, 0.01759
3.899, -0.31636, 0.0, 0.03613, -0.01709, 0.51373, 0.01477
3.906, -0.31793, 0.0, 0.04102, -0.00781, 0.51373, 0.01508
3.913, -0.31699, 0.0, 0.02148, -0.01514, 0.51367, 0.01288
3.92, -0.31824, 0.0, 0.02148, -0.00732, 0.51367, 0.01288
3.927, -0.31761, 0.0, 0.00977, -0.01758, 0.51367, 0.011
3.929, -0.31793, 0.0, 0.00195, -0.0249, 0.51367, 0.01005
3.936, -0.31887, 0.0, -0.00098, -0.0127, 0.51367, 0.00974
3.938, -0.31856, 0.0, 0.00195, -0.03174, 0.51367, 0.00817
3.949, -0.31919, 0.0, -0.00879, -0.01953, 0.51361, 0.00754
3.953, -0.31887, 0.0, -0.00391, -0.04248, 0.51361, 0.00597
3.957, -0.31919, 0.0, -0.02344, -0.04053, 0.51361, 0.00503
3.965, -0.32013, 0.0, -0.02734, -0.02637, 0.51361, 0.00471
3.969, -0.31981, 0.0, -0.03125, -0.04688, 0.51355, 0.00314
3.973, -0.32013, 0.0, -0.03711, -0.0542, 0.51361, 0.0022
3.98, -0.32076, 0.0, -0.04004, -0.04639, 0.51361, 0.00157
3.986, -0.32044, 0.0, -0.05176, -0.04883, 0.51361, -0.0
3.987, -0.32076, 0.0, -0.04688, -0.05664, 0.51355, -0.00094
3.994, -0.32201, 0.0, -0.05176, -0.05713, 0.51355, -0.00094
4.002, -0.3217, 0.0, -0.06641, -0.05762, 0.51355, -0.00251
4.007, -0.32233, 0.0, -0.06738, -0.05957, 0.51349, -0.00314
4.041, -0.32264, 0.0, -0.0791, -0.05664, 0.51349, -0.00408
4.086, -0.32296, 0.0, -0.08008, -0.06689, 0.51343, -0.00503
4.151, -0.32327, 0.0, -0.09082, -0.06006, 0.51355, -0.00597
4.164, -0.32358, 0.0, -0.0957, -0.06055, 0.51349, -0.00691
4.171, -0.3239, 0.0, -0.09863, -0.07031, 0.51355, -0.00785
4.178, -0.32421, 0.0, -0.1084, -0.07275, 0.51355, -0.0088
4.224, -0.32453, 0.0, -0.1084, -0.07715, 0.51343, -0.00974
4.234, -0.32484, 0.0, -0.11914, -0.07812, 0.51355, -0.01068
4.241, -0.32515, 0.0, -0.12695, -0.06836, 0.51355, -0.01162
4.244, -0.32547, 0.0, -0.13184, -0.07861, 0.51349, -0.01257
4.249, -0.32578, 0.0, -0.13867, -0.08643, 0.51349, -0.01351
4.252, -0.3261, 0.0, -0.14062, -0.0918, 0.51349, -0.01445
4.257, -0.32673, 0.0, -0.14453, -0.08594, 0.51343, -0.01508
4.277, -0.32704, 0.0, -0.15234, -0.09229, 0.51343, -0.01602
4.286, -0.32735, 0.0, -0.1543, -0.09375, 0.51337, -0.01696
4.296, -0.32767, 0.0, -0.16113, -0.09473, 0.51337, -0.01791
4.303, -0.32798, 0.0, -0.16797, -0.10303, 0.51337, -0.01885
4.309, -0.32861, 0.0, -0.17285, -0.09863, 0.51337, -0.01948
4.319, -0.32892, 0.0, -0.1748, -0.10889, 0.51337, -0.02042
4.326, -0.32924, 0.0, -0.17969, -0.11328, 0.51331, -0.02136
4.333, -0.32955, 0.0, -0.19043, -0.10889, 0.51331, -0.02231
4.34, -0.32987, 0.0, -0.19824, -0.10645, 0.51337, -0.02325
4.344, -0.33018, 0.0, -0.20215, -0.11377, 0.51337, -0.02419
4.353, -0.33112, 0.0, -0.19531, -0.12109, 0.51331, -0.0245
4.383, -0.33144, 0.0, -0.21387, -0.10986, 0.51324, -0.02545
4.389, -0.33175, 0.0, -0.21973, -0.11475, 0.51318, -0.02639
4.394, -0.33207, 0.0, -0.22266, -0.11914, 0.51318, -0.02733
4.399, -0.33238, 0.0, -0.22949, -0.12549, 0.51318, -0.02827
4.402, -0.33269, 0.0, -0.23047, -0.13428, 0.51318, -0.02922
4.411, -0.33364, 0.0, -0.23633, -0.12256, 0.51312, -0.02953
4.424, -0.33395, 0.0, -0.23828, -0.13135, 0.51306, -0.03047
4.435, -0.33427, 0.0, -0.24316, -0.12793, 0.51306, -0.03142
4.443, -0.33458, 0.0, -0.25, -0.14209, 0.51306, -0.03236
4.444, -0.33489, 0.0, -0.25195, -0.13428, 0.51306, -0.0333
4.447, -0.33521, 0.0, -0.2666, -0.13574, 0.513, -0.03424
4.458, -0.33709, 0.0, -0.25879, -0.13477, 0.513, -0.03362
4.464, -0.33678, 0.0, -0.27051, -0.14111, 0.51294, -0.03519
4.475, -0.33804, 0.0, -0.27051, -0.13574, 0.51288, -0.03519
4.488, -0.33835, 0.0, -0.27539, -0.15039, 0.51282, -0.03613
4.494, -0.33866, 0.0, -0.28027, -0.15088, 0.51282, -0.03707
4.497, -0.33898, 0.0, -0.28711, -0.1543, 0.51282, -0.03801
4.511, -0.34118, 0.0, -0.27539, -0.15039, 0.51282, -0.03707
4.515, -0.34086, 0.0, -0.29004, -0.14941, 0.51282, -0.03864
4.519, -0.34118, 0.0, -0.2959, -0.16504, 0.51276, -0.03958
4.534, -0.34432, 0.0, -0.28613, -0.14648, 0.51276, -0.0377
4.545, -0.34463, 0.0, -0.29883, -0.15039, 0.51282, -0.03864
4.548, -0.34495, 0.0, -0.30078, -0.15234, 0.51276, -0.03958
4.725, -0.39427, 0.0, -0.02051, -0.04932, 0.51318, 0.00848
4.759, -0.39615, 0.0, -0.01465, -0.03174, 0.51318, 0.00911
4.855, -0.39867, 0.0, 0.00098, -0.01709, 0.51324, 0.01037
4.863, -0.40118, 0.0, 0.00977, 0.00195, 0.51324, 0.01162
4.87, -0.3993, 0.0, -0.00684, -0.02686, 0.51324, 0.00848
4.871, -0.39961, 0.0, 0.0, -0.03418, 0.51324, 0.00754
4.879, -0.40181, 0.0, -0.00781, 0.0, 0.51324, 0.00848
4.886, -0.39992, 0.0, -0.02344, -0.03662, 0.51324, 0.00534
4.901, -0.40055, 0.0, -0.02832, -0.03418, 0.51324, 0.00471
4.902, -0.40087, 0.0, -0.03125, -0.03174, 0.51318, 0.00377
4.91, -0.40275, 0.0, -0.02832, -0.01904, 0.51318, 0.0044
4.924, -0.40307, 0.0, -0.03809, -0.02148, 0.51318, 0.00346
4.93, -0.40181, 0.0, -0.05664, -0.04346, 0.51318, 0.00094
4.931, -0.40212, 0.0, -0.05664, -0.04102, 0.51318, -0.0
4.938, -0.40369, 0.0, -0.05176, -0.03711, 0.51318, 0.00031
4.944, -0.40307, 0.0, -0.06641, -0.04883, 0.51312, -0.00157
4.952, -0.40401, 0.0, -0.06836, -0.04443, 0.51318, -0.00189
4.956, -0.40369, 0.0, -0.08105, -0.04102, 0.51318, -0.00346
4.961, -0.40401, 0.0, -0.09082, -0.04688, 0.51312, -0.0044
4.967, -0.40464, 0.0, -0.08594, -0.05322, 0.51318, -0.00503
4.982, -0.40495, 0.0, -0.0957, -0.04785, 0.51318, -0.00597
4.985, -0.40464, 0.0, -0.09961, -0.05811, 0.51318, -0.00754
4.994, -0.40558, 0.0, -0.1084, -0.0542, 0.51312, -0.00785
5.098, -0.40589, 0.0, -0.1123, -0.05859, 0.51306, -0.0088
5.119, -0.40621, 0.0, -0.12109, -0.06787, 0.51306, -0.00974
5.144, -0.40652, 0.0, -0.12695, -0.06543, 0.51306, -0.01068
5.187, -0.40684, 0.0, -0.13086, -0.06396, 0.513, -0.01162
5.196, -0.40715, 0.0, -0.13477, -0.08057, 0.51294, -0.01257
5.214, -0.40746, 0.0, -0.14844, -0.0708, 0.51294, -0.01351
5.222, -0.40778, 0.0, -0.1543, -0.07861, 0.513, -0.01445
5.227, -0.40809, 0.0, -0.15723, -0.08252, 0.51294, -0.01539
5.236, -0.40841, 0.0, -0.16602, -0.08008, 0.51294, -0.01634
5.241, -0.40872, 0.0, -0.16602, -0.09131, 0.51288, -0.01728
5.244, -0.40904, 0.0, -0.17285, -0.09619, 0.51294, -0.01822
5.253, -0.40998, 0.0, -0.17285, -0.0918, 0.51294, -0.01854
5.37, -0.41029, 0.0, -0.18262, -0.09961, 0.51288, -0.01948
5.379, -0.41061, 0.0, -0.19141, -0.09961, 0.51282, -0.02042
5.388, -0.41092, 0.0, -0.19141, -0.10645, 0.51288, -0.02136
5.393, -0.41123, 0.0, -0.20312, -0.10645, 0.51282, -0.02231
5.396, -0.41155, 0.0, -0.20215, -0.11621, 0.51288, -0.02325
5.403, -0.41249, 0.0, -0.20801, -0.11328, 0.51282, -0.02356
5.463, -0.41281, 0.0, -0.21094, -0.11182, 0.51282, -0.0245
5.493, -0.41312, 0.0, -0.2168, -0.11963, 0.51282, -0.02545
5.503, -0.41343, 0.0, -0.23242, -0.11426, 0.51276, -0.02639
5.511, -0.41375, 0.0, -0.22949, -0.12158, 0.51276, -0.02733
5.512, -0.41406, 0.0, -0.23438, -0.11719, 0.51276, -0.02827
5.515, -0.41438, 0.0, -0.24316, -0.13428, 0.51282, -0.02922
5.526, -0.41595, 0.0, -0.24512, -0.12158, 0.51276, -0.0289
5.531, -0.41563, 0.0, -0.24902, -0.13916, 0.51276, -0.03047
5.534, -0.41595, 0.0, -0.25781, -0.13818, 0.51276, -0.03142
